C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_36_367.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_36_367.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_36_367.jpg,0,1,0,2.583924
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_36_434.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_36_434.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_36_434.jpg,0,1,0,3.519892
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_36_509.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_36_509.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_36_509.jpg,0,1,0,4.225629
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_36_580.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_36_580.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_36_580.jpg,0,1,0,5.157328
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_36_652.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_36_652.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_36_652.jpg,0,1,0,6.081848
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_36_728.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_36_728.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_36_728.jpg,0,1,0,6.770513
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_36_799.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_36_799.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_36_799.jpg,0,1,0,7.682524
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_36_896.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_36_896.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_36_896.jpg,0,1,0,8.812613
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_36_963.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_36_963.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_36_963.jpg,0,1,0,9.485244
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_37_034.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_37_034.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_37_034.jpg,0,1,0,10.37608
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_37_106.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_37_106.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_37_106.jpg,0,1,0,11.03959
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_37_174.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_37_174.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_37_174.jpg,0,1,0,12.04661
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_37_246.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_37_246.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_37_246.jpg,0,1,0,12.54959
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_37_320.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_37_320.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_37_320.jpg,0,1,0,13.37842
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_37_396.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_37_396.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_37_396.jpg,0,1,0,14.0728
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_37_467.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_37_467.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_37_467.jpg,0,1,0,15.03365
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_37_541.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_37_541.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_37_541.jpg,0,1,0,15.89278
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_37_614.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_37_614.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_37_614.jpg,0,1,0,16.73465
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_37_686.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_37_686.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_37_686.jpg,0,1,0,17.13862
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_37_754.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_37_754.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_37_754.jpg,0,1,0,17.99011
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_37_827.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_37_827.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_37_827.jpg,0,1,0,18.78209
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_37_897.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_37_897.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_37_897.jpg,0,1,0,19.58716
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_37_966.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_37_966.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_37_966.jpg,0,1,0,20.07788
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_38_036.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_38_036.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_38_036.jpg,0,1,0,20.89949
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_38_106.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_38_106.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_38_106.jpg,0,1,0,21.5715
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_38_174.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_38_174.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_38_174.jpg,0,1,0,22.35385
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_38_243.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_38_243.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_38_243.jpg,0,1,0,22.91756
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_38_314.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_38_314.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_38_314.jpg,0,1,0,23.70673
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_38_386.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_38_386.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_38_386.jpg,0,1,0,24.29601
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_38_452.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_38_452.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_38_452.jpg,0,1,0,25.06646
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_38_522.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_38_522.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_38_522.jpg,0,1,0,25.64079
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_38_597.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_38_597.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_38_597.jpg,0,1,0,26.40224
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_38_669.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_38_669.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_38_669.jpg,0,1,0,26.96889
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_38_741.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_38_741.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_38_741.jpg,0,1,0,27.71926
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_38_810.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_38_810.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_38_810.jpg,0,1,0,28.46381
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_38_883.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_38_883.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_38_883.jpg,0,1,0,29.01791
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_38_954.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_38_954.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_38_954.jpg,0,1,0,29.75194
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_39_023.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_39_023.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_39_023.jpg,0,1,0,30.18884
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_39_094.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_39_094.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_39_094.jpg,0,1,0,30.19035
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_39_162.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_39_162.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_39_162.jpg,0,1,0,30.19041
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_39_234.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_39_234.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_39_234.jpg,0,1,0,30.19032
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_39_302.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_39_302.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_39_302.jpg,0,1,0,30.19018
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_39_371.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_39_371.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_39_371.jpg,0,1,0,30.19035
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_39_438.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_39_438.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_39_438.jpg,0,1,0,30.1903
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_39_511.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_39_511.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_39_511.jpg,0,1,0,30.19023
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_39_581.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_39_581.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_39_581.jpg,0,1,0,30.19029
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_39_650.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_39_650.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_39_650.jpg,0,1,0,30.19036
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_39_720.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_39_720.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_39_720.jpg,0,1,0,30.19027
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_39_791.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_39_791.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_39_791.jpg,0,1,0,30.19025
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_39_862.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_39_862.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_39_862.jpg,0.1,1,0,30.18775
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_39_931.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_39_931.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_39_931.jpg,0.3,1,0,30.16925
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_40_001.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_40_001.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_40_001.jpg,0.45,1,0,30.1515
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_40_070.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_40_070.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_40_070.jpg,0.6500001,1,0,29.3645
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_40_139.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_40_139.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_40_139.jpg,0.8000001,1,0,29.91343
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_40_207.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_40_207.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_40_207.jpg,0.9500002,1,0,30.1085
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_40_277.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_40_277.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_40_277.jpg,0,1,0,28.28476
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_40_350.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_40_350.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_40_350.jpg,0,1,0,27.41073
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_40_420.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_40_420.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_40_420.jpg,0,1,0,27.25496
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_40_487.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_40_487.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_40_487.jpg,0,1,0,28.0029
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_40_555.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_40_555.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_40_555.jpg,0,1,0,27.14747
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_40_624.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_40_624.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_40_624.jpg,0,1,0,27.08771
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_40_696.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_40_696.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_40_696.jpg,0,1,0,27.28658
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_40_763.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_40_763.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_40_763.jpg,0,1,0,27.5166
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_40_833.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_40_833.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_40_833.jpg,0,1,0,27.85143
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_40_899.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_40_899.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_40_899.jpg,0,1,0,28.73283
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_40_970.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_40_970.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_40_970.jpg,0,1,0,29.0639
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_41_038.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_41_038.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_41_038.jpg,0,1,0,29.38015
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_41_108.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_41_108.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_41_108.jpg,0,1,0,29.59356
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_41_181.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_41_181.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_41_181.jpg,0,1,0,29.9492
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_41_249.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_41_249.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_41_249.jpg,0,1,0,30.08981
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_41_318.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_41_318.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_41_318.jpg,0,1,0,29.79755
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_41_387.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_41_387.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_41_387.jpg,0,1,0,29.63268
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_41_457.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_41_457.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_41_457.jpg,0,1,0,29.63048
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_41_531.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_41_531.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_41_531.jpg,0,1,0,29.62443
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_41_602.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_41_602.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_41_602.jpg,0,1,0,29.381
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_41_668.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_41_668.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_41_668.jpg,0,1,0,29.25332
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_41_736.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_41_736.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_41_736.jpg,0,1,0,29.0386
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_41_807.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_41_807.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_41_807.jpg,0,1,0,28.97223
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_41_877.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_41_877.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_41_877.jpg,0,1,0,29.08658
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_41_948.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_41_948.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_41_948.jpg,0.1,1,0,29.21879
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_42_018.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_42_018.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_42_018.jpg,0.3,1,0,29.86987
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_42_088.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_42_088.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_42_088.jpg,0,1,0,30.19109
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_42_155.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_42_155.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_42_155.jpg,0,1,0,30.39066
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_42_224.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_42_224.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_42_224.jpg,0,1,0,30.35315
C:\Users\김재창\Desktop\김도균\IMG\center_2022_06_09_19_53_42_291.jpg,C:\Users\김재창\Desktop\김도균\IMG\left_2022_06_09_19_53_42_291.jpg,C:\Users\김재창\Desktop\김도균\IMG\right_2022_06_09_19_53_42_291.jpg,0.2,1,0,30.27708
